UserID,Name,Surname,Gender,Race,Province,Social Media Handle,Channel2,RecordDate2,Duration 2
582217,Robby,Holt,male,black,Mpumalanga,@Robby 16,Channel O,01/01/2016 21:04,2026-04-10T00:00:27.000Z
582393,Lloyd,Mcclaine,male,indian_asian,Kwazulu Natal,@Lloyd 7,Trace TV,01/01/2016 14:57,2026-04-10T00:00:15.000Z
582516,Cody,Nicholls,male,black,Gauteng,@Cody 12,CNN,02/01/2016 14:26,2026-04-10T00:02:51.000Z
582615,Filiberto,Condie,male,None,Free State,@Filiberto 4,M-Net,01/01/2016 16:23,2026-04-10T00:03:42.000Z
582881,Epifania,Crotty,female,coloured,Northern Cape,@Epifania 3,Trace TV,01/01/2016 15:36,2026-04-10T00:14:27.000Z
585153,Kip,Hoadley,male,white,Free State,@Kip 14,E! Entertainment,10/01/2016 21:30,2026-04-10T00:02:52.000Z
585283,Bernardo,Reisinger,male,black,Gauteng,@Bernardo 32,SuperSport Blitz,14/01/2016 18:01,2026-04-10T00:00:44.000Z
585356,Randy,Mcculloch,male,coloured,Western Cape,@Randy 39,Cartoon Network,02/01/2016 16:47,2026-04-10T00:00:04.000Z
585415,Randy,Sieren,male,black,Mpumalanga,@Randy 39,Africa Magic,09/01/2016 17:26,2026-04-10T00:01:06.000Z
585562,Lesli,Martello,female,None,Northern Cape,@Lesli 20,Cartoon Network,04/01/2016 15:40,2026-04-10T00:00:52.000Z
585655,Lane,Crotty,male,white,North West,@Lane 11,Vuzu,02/01/2016 17:48,2026-04-10T00:00:18.000Z
585704,Art,Jacox,male,None,Mpumalanga,@Art 40,E! Entertainment,01/01/2016 9:40,2026-04-10T00:00:04.000Z
585831,Lillian,Borelli,female,white,Gauteng,@Lillian 22,Boomerang,02/01/2016 9:43,2026-04-10T00:01:39.000Z
585833,Wilburn,Leicht,male,white,Gauteng,@Wilburn 30,Cartoon Network,01/01/2016 20:32,2026-04-10T00:19:24.000Z
586144,Cory,Jacox,male,white,Limpopo,@Cory 10,Cartoon Network,02/01/2016 15:40,2026-04-10T00:00:03.000Z
586305,Loyd,Paradis,male,black,Limpopo,@Loyd 49,Trace TV,03/01/2016 14:05,2026-04-10T00:00:24.000Z
586442,Wilton,Beville,male,white,Limpopo,@Wilton 41,E! Entertainment,10/03/2016 14:56,2026-04-10T00:00:20.000Z
586459,Lucas,Hier,male,black,Free State,@Lucas 23,Cartoon Network,02/01/2016 9:49,2026-04-10T00:05:10.000Z
586480,Stephen,Restivo,male,black,Mpumalanga,@Stephen 15,DStv Events 1,02/01/2016 16:59,2026-04-10T00:02:25.000Z
586564,Stefan,Mccown,male,coloured,Gauteng,@Stefan 46,Cartoon Network,02/01/2016 9:22,2026-04-10T00:46:53.000Z
588935,Cordie,Singer,female,coloured,Western Cape,@Cordie 6,Channel O,01/01/2016 19:46,2026-04-10T00:06:51.000Z
588987,Stefan,Jacox,male,black,Gauteng,@Stefan 46,CNN,05/01/2016 9:26,2026-04-10T00:00:45.000Z
589137,Lesli,Martello,female,None,Gauteng,@Lesli 36,Cartoon Network,03/01/2016 13:45,2026-04-10T00:04:24.000Z
589200,Bernardo,Singer,male,None,Kwazulu Natal,@Bernardo 32,Trace TV,03/01/2016 10:05,2026-04-10T00:04:21.000Z
589286,Abel,Crotty,male,None,Gauteng,@Abel 18,Boomerang,03/01/2016 4:30,2026-04-10T00:00:21.000Z
589895,Efren,Zweifel,male,white,Eastern Cape,@Efren 13,Cartoon Network,19/01/2016 07:17,2026-04-10T00:16:34.000Z
590330,Michel,Arrieta,male,white,Mpumalanga,@Michel 20,Boomerang,06/01/2016 23:13,2026-04-10T00:06:04.000Z
590480,Mellie,Creager,female,indian_asian,Western Cape,@Mellie 41,Africa Magic,04/01/2016 16:11,2026-04-10T00:02:47.000Z
591868,None,None,None,None,None,None,SuperSport Blitz,16/01/2016 22:32,2026-04-10T00:00:04.000Z
592732,Hugh,Bilyeu,male,black,Limpopo,@Hugh1,Africa Magic,13/01/2016 05:04,2026-04-10T00:15:05.000Z
592782,Valentine,Shkreli,male,black,Gauteng,@Valentine 47,Cartoon Network,05/01/2016 12:04,2026-04-10T00:03:46.000Z
593079,Len,Crotty,male,white,Gauteng,@Len 44,Boomerang,04/01/2016 10:42,2026-04-10T00:04:35.000Z
593270,Rebecka,Shkreli,female,white,North West,@Rebecka 24,DStv Events 1,02/01/2016 17:39,2026-04-10T00:15:55.000Z
593622,Meghann,Curran,female,black,Gauteng,@Meghann 22,Trace TV,21/01/2016 12:05,2026-04-10T00:09:00.000Z
593624,Efren,Wigfall,male,other,Eastern Cape,@Efren 13,E! Entertainment,01/01/2016 8:30,2026-04-10T00:12:38.000Z
593674,Earl,Sytsma,male,None,Western Cape,@Earl 42,Trace TV,03/01/2016 14:24,2026-04-10T00:10:42.000Z
593678,Garry,Deblois,male,black,Kwazulu Natal,@Garry 28,DStv Events 1,03/01/2016 23:49,2026-04-10T00:03:45.000Z
593867,Hyman,Sieren,male,white,Gauteng,@Hyman 8,DStv Events 1,07/01/2016 16:23,2026-04-10T00:02:25.000Z
596255,Royal,Mccollum,male,None,Gauteng,@Royal 17,CNN,02/01/2016 17:17,2026-04-10T00:00:59.000Z
596302,Lloyd,Reisinger,male,white,Gauteng,@Lloyd 7,SawSee,03/01/2016 19:56,2026-04-10T00:01:19.000Z
596429,Samuel,Caves,male,white,Gauteng,@Samuel 26,SuperSport Blitz,20/01/2016 13:17,2026-04-10T00:03:46.000Z
596969,Teresia,Beville,female,black,Gauteng,@Teresia 50,Trace TV,08/01/2016 20:54,2026-04-10T00:00:15.000Z
597265,Donald,Roquemore,male,black,Gauteng,@Donald 22,Channel O,08/01/2016 13:31,2026-04-10T00:24:06.000Z
597268,Michel,Deblois,male,black,Eastern Cape,@Michel 20,Supersport Live Events,08/01/2016 7:26,2026-04-10T00:00:50.000Z
597416,Kyle,Crotty,male,black,Gauteng,@Kyle 6,Supersport Live Events,05/01/2016 9:22,2026-04-10T00:40:36.000Z
597491,Stephen,Sieren,male,black,Gauteng,@Stephen 15,Boomerang,05/01/2016 18:07,2026-04-10T00:43:35.000Z
597503,Lucas,Mcclaine,male,white,Gauteng,@Lucas 23,Boomerang,10/01/2016 12:49,2026-04-10T00:07:37.000Z
597546,Len,Mastrangelo,male,black,Kwazulu Natal,@Len 44,Africa Magic,06/01/2016 23:45,2026-04-10T00:01:10.000Z
600115,Royal,Mccown,male,white,Mpumalanga,@Royal 17,Channel O,20/03/2016 10:49,2026-04-10T00:00:36.000Z
600435,Loyd,Crotty,male,black,Western Cape,@Loyd 49,Boomerang,08/01/2016 5:38,2026-04-10T00:02:30.000Z
600446,Robby,Mcculloch,male,black,Eastern Cape,@Robby 16,Supersport Live Events,06/01/2016 10:07,2026-04-10T00:00:30.000Z
600667,Carter,Pascarella,male,coloured,Western Cape,@Carter 3,Supersport Live Events,09/01/2016 18:21,2026-04-10T00:00:02.000Z
600682,Eli,Mcclaine,male,black,Kwazulu Natal,@Eli 29,SuperSport Blitz,06/01/2016 12:11,2026-04-10T00:00:20.000Z
600713,Chas,Mccown,male,black,Kwazulu Natal,@Chas 35,Channel O,13/01/2016 14:27,2026-04-10T00:00:27.000Z
600911,Kip,Hoadley,male,black,Eastern Cape,@Kip 14,Vuzu,10/01/2016 16:30,2026-04-10T00:00:36.000Z
600984,Robby,Lavoie,male,black,Mpumalanga,@Robby 16,Trace TV,06/01/2016 15:37,2026-04-10T00:02:39.000Z
601019,Stacy,Hoadley,male,indian_asian,Eastern Cape,@Stacy 27,Vuzu,02/01/2016 1:23,2026-04-10T00:00:11.000Z
601098,Wilburn,Pool,male,black,Gauteng,@Wilburn 30,Vuzu,07/01/2016 6:59,2026-04-10T00:01:18.000Z
601176,Filiberto,Pool,male,white,Mpumalanga,@Filiberto 4,Boomerang,02/01/2016 17:26,2026-04-10T00:00:13.000Z
601178,Tiffani,Pilot,female,black,Free State,@Tiffani 9,Africa Magic,05/01/2016 10:26,2026-04-10T00:00:17.000Z
601422,Seema,Fudge,female,other,Western Cape,@Seema 46,Supersport Live Events,09/01/2016 15:41,2026-04-10T00:39:48.000Z
603546,Yong,Bilyeu,male,None,Gauteng,@Yong 48,CNN,06/01/2016 15:38,2026-04-10T00:02:12.000Z
603558,Markus,Crotty,male,black,Gauteng,@Markus 19,Supersport Live Events,08/01/2016 17:46,2026-04-10T00:02:06.000Z
603910,Chas,Sytsma,male,black,Gauteng,@Chas 35,M-Net,07/01/2016 10:30,2026-04-10T00:00:21.000Z
604047,Art,Jacox,male,black,Kwazulu Natal,@Art 40,Channel O,07/01/2016 18:43,2026-04-10T00:09:33.000Z
604198,Claud,Langenfeld,male,other,Western Cape,@Claud 34,SawSee,23/01/2016 19:48,2026-04-10T00:02:31.000Z
604372,Jared,Roquemore,male,black,Gauteng,@Jared 50,Trace TV,06/01/2016 18:40,2026-04-10T00:12:24.000Z
604430,Haywood,Sytsma,male,white,Eastern Cape,@Haywood 9,Trace TV,02/01/2016 5:47,2026-04-10T00:13:18.000Z
604596,Earl,Singer,male,white,Kwazulu Natal,@Earl 42,Trace TV,03/01/2016 11:22,2026-04-10T00:02:00.000Z
604764,Brendan,Vital,male,black,Eastern Cape,@Brendan 45,SawSee,07/01/2016 12:49,2026-04-10T00:00:56.000Z
606205,None,None,None,None,None,None,Supersport Live Events,08/01/2016 18:31,2026-04-10T00:00:04.000Z
607481,Yong,Bilyeu,male,black,Kwazulu Natal,@Yong 48,Africa Magic,02/01/2016 13:13,2026-04-10T00:00:49.000Z
607730,Lane,Zweifel,male,black,Gauteng,@Lane 11,Channel O,06/01/2016 6:33,2026-04-10T00:09:57.000Z
609311,None,None,None,None,None,None,Africa Magic,19/01/2016 23:38,2026-04-10T00:11:02.000Z
610413,Earline,Zweifel,female,black,Eastern Cape,@Earline 32,Trace TV,13/01/2016 20:19,2026-04-10T00:44:27.000Z
610483,Jacinto,Mccollum,male,None,Western Cape,@Jacinto 25,M-Net,08/01/2016 20:14,2026-04-10T00:05:52.000Z
611188,Lucas,Mccollum,male,black,Gauteng,@Lucas 23,Channel O,18/01/2016 03:19,2026-04-10T00:04:27.000Z
611190,Abel,Woolard,male,black,Gauteng,@Abel 18,E! Entertainment,12/01/2016 20:06,2026-04-10T00:00:20.000Z
611337,Loyd,Mcculloch,male,coloured,Gauteng,@Loyd 49,Supersport Live Events,06/03/2016 13:53,2026-04-10T00:00:36.000Z
611535,Efren,Woolard,male,indian_asian,Gauteng,@Efren 13,SuperSport Blitz,13/01/2016 18:36,2026-04-10T00:00:00.000Z
611645,Chas,Crotty,male,black,Mpumalanga,@Chas 35,Channel O,02/01/2016 23:58,2026-04-10T00:05:00.000Z
611923,Kyle,Pilot,male,indian_asian,North West,@Kyle 6,DStv Events 1,20/01/2016 13:01,2026-04-10T00:00:15.000Z
614114,Irving,Langenfeld,male,black,Gauteng,@Irving 5,Trace TV,01/01/2016 12:16,2026-04-10T00:00:42.000Z
614417,Shane,Condie,male,white,Gauteng,@Shane 2,M-Net,10/01/2016 19:30,2026-04-10T00:00:52.000Z
614603,Roxane,Lavoie,female,black,Gauteng,@Roxane 6,Trace TV,06/01/2016 14:49,2026-04-10T00:12:18.000Z
614652,Michel,Sieren,male,white,Mpumalanga,@Michel 20,Supersport Live Events,19/01/2016 03:38,2026-04-10T00:03:12.000Z
615057,Anette,Leicht,female,black,Limpopo,@Anette 34,Channel O,10/01/2016 7:34,2026-04-10T00:14:12.000Z
615122,Loyd,Tatham,male,black,Mpumalanga,@Loyd 49,Supersport Live Events,10/01/2016 14:01,2026-04-10T00:00:40.000Z
615496,None,None,None,None,None,None,MK,20/01/2016 19:10,2026-04-10T00:06:01.000Z
617535,Stefan,Reisinger,male,indian_asian,Gauteng,@Stefan 46,Africa Magic,11/01/2016 20:08,2026-04-10T00:00:11.000Z
617547,Royal,Beville,male,black,Gauteng,@Royal 17,Channel O,05/01/2016 10:06,2026-04-10T00:08:12.000Z
617576,Haywood,Roquemore,male,white,Western Cape,@Haywood 9,Vuzu,10/01/2016 17:36,2026-04-10T00:01:54.000Z
617871,Donald,Paradis,male,black,North West,@Donald 22,Trace TV,11/01/2016 18:29,2026-04-10T00:01:24.000Z
617961,Robby,Mosser,male,indian_asian,Mpumalanga,@Robby 16,Boomerang,31/01/2016 22:06,2026-04-10T00:09:11.000Z
618016,Stacy,Shkreli,male,None,Gauteng,@Stacy 27,Cartoon Network,10/01/2016 9:24,2026-04-10T00:16:40.000Z
618028,Kip,Tatham,male,black,Kwazulu Natal,@Kip 14,SuperSport Blitz,11/01/2016 11:41,2026-04-10T00:01:12.000Z
620473,Dion,Marek,male,coloured,Western Cape,@Dion 33,Supersport Live Events,12/01/2016 20:40,2026-04-10T00:04:38.000Z
620816,Valentine,Leicht,male,white,Gauteng,@Valentine 47,Supersport Live Events,12/01/2016 14:57,2026-04-10T00:00:32.000Z
621148,Eli,Arrieta,male,black,North West,@Eli 29,Channel O,12/01/2016 10:41,2026-04-10T00:03:15.000Z
621261,Hyman,Pilot,male,black,North West,@Hyman 8,Africa Magic,08/01/2016 10:32,2026-04-10T00:00:19.000Z
621328,Stacy,Nicholls,male,None,Western Cape,@Stacy 27,DStv Events 1,13/01/2016 20:02,2026-04-10T00:01:35.000Z
621470,Shane,Gettys,male,white,Western Cape,@Shane 2,SuperSport Blitz,22/01/2016 13:45,2026-04-10T00:05:28.000Z
621521,Lucas,Hier,male,black,Gauteng,@Lucas 23,Trace TV,12/01/2016 12:07,2026-04-10T00:01:06.000Z
621524,Donald,Arrieta,male,white,Gauteng,@Donald 22,SawSee,16/01/2016 09:55,2026-04-10T00:00:46.000Z
621621,Jared,Pool,male,black,Gauteng,@Jared 50,SawSee,17/01/2016 15:21,2026-04-10T00:00:28.000Z
621695,Alecia,Roquemore,female,None,Western Cape,@Alecia 5,SuperSport Blitz,13/01/2016 09:02,2026-04-10T00:00:08.000Z
623340,Wilton,Bilyeu,male,None,Gauteng,@Wilton 41,Supersport Live Events,15/01/2016 18:26,2026-04-10T00:02:18.000Z
623488,Jacinto,Bilyeu,male,coloured,Western Cape,@Jacinto 25,E! Entertainment,13/01/2016 11:33,2026-04-10T00:15:32.000Z
623564,Claud,Crotty,male,black,Gauteng,@Claud 34,Channel O,14/01/2016 15:54,2026-04-10T00:47:09.000Z
623681,Len,Mccollum,male,coloured,Eastern Cape,@Len 44,Cartoon Network,21/01/2016 22:21,2026-04-10T00:02:21.000Z
623774,Hugh,Langenfeld,male,black,Eastern Cape,@Hugh1,SuperSport Blitz,17/01/2016 07:59,2026-04-10T00:07:04.000Z
624208,Brendan,Langenfeld,male,None,Kwazulu Natal,@Brendan 45,Supersport Live Events,12/01/2016 13:16,2026-04-10T00:00:06.000Z
624257,Eli,Reisinger,male,black,Gauteng,@Eli 29,Supersport Live Events,09/01/2016 15:36,2026-04-10T00:00:00.000Z
624424,Irving,Creager,male,indian_asian,Kwazulu Natal,@Irving 5,Supersport Live Events,14/01/2016 22:01,2026-04-10T00:01:18.000Z
625936,Raymundo,Zweifel,male,None,Gauteng,@Raymundo 43,Supersport Live Events,14/01/2016 09:13,2026-04-10T00:01:34.000Z
626053,Robby,Borelli,male,black,Gauteng,@Robby 16,SuperSport Blitz,14/01/2016 12:57,2026-04-10T00:20:48.000Z
626697,Nakita,Pool,female,black,Gauteng,@Nakita 28,Africa Magic,14/01/2016 11:43,2026-04-10T00:00:42.000Z
626745,Romeo,Mccollum,male,black,Limpopo,@Romeo 37,Boomerang,13/01/2016 09:05,2026-04-10T00:14:36.000Z
626750,Royal,Mccown,male,coloured,Western Cape,@Royal 17,Supersport Live Events,22/01/2016 16:04,2026-04-10T00:05:44.000Z
626973,Brendan,Mina,male,black,Free State,@Brendan 45,Africa Magic,26/01/2016 15:31,2026-04-10T00:01:10.000Z
627027,Kip,Bilyeu,male,indian_asian,Kwazulu Natal,@Kip 14,Cartoon Network,25/03/2016 17:43,2026-04-10T00:01:11.000Z
627133,Robby,Tancredi,male,white,Gauteng,@Robby 16,Cartoon Network,14/01/2016 08:40,2026-04-10T00:00:46.000Z
627170,Earl,Creager,male,black,Limpopo,@Earl 42,Africa Magic,10/01/2016 12:11,2026-04-10T00:00:30.000Z
629727,Raymundo,Martello,male,black,Gauteng,@Raymundo 43,SuperSport Blitz,15/01/2016 07:47,2026-04-10T00:00:08.000Z
629932,Stefan,Styer,male,white,Eastern Cape,@Stefan 46,Cartoon Network,15/01/2016 01:11,2026-04-10T00:00:02.000Z
630091,Kyle,Luthy,male,black,Western Cape,@Kyle 6,CNN,13/01/2016 22:53,2026-04-10T00:00:48.000Z
630358,Anette,Leicht,female,black,Western Cape,@Anette 37,Africa Magic,12/01/2016 10:35,2026-04-10T00:21:31.000Z
630547,Sharri,Tatham,female,white,Gauteng,@Sharri 36,Cartoon Network,14/01/2016 18:43,2026-04-10T00:00:33.000Z
630977,Stacy,Wigfall,male,coloured,Gauteng,@Stacy 27,Trace TV,16/01/2016 09:52,2026-04-10T00:00:15.000Z
630995,Bernardo,Styer,male,black,North West,@Bernardo 32,SuperSport Blitz,13/01/2016 09:15,2026-04-10T00:00:10.000Z
631533,Haywood,Tancredi,male,black,Gauteng,@Haywood 9,SuperSport Blitz,15/01/2016 21:19,2026-04-10T00:05:10.000Z
631602,Wilburn,Creager,male,black,Gauteng,@Wilburn 30,SawSee,15/01/2016 12:36,2026-04-10T00:00:37.000Z
635874,Brendan,Luthy,male,black,Kwazulu Natal,@Brendan 45,SuperSport Blitz,19/01/2016 21:27,2026-04-10T00:16:22.000Z
636140,Raymundo,Pascarella,male,None,Western Cape,@Raymundo 43,Boomerang,26/01/2016 14:09,2026-04-10T00:07:28.000Z
636464,Wilton,Restivo,male,black,Gauteng,@Wilton 41,Africa Magic,28/01/2016 08:26,2026-04-10T00:01:44.000Z
636845,Trudie,Restivo,female,black,Gauteng,@Trudie 5,Trace TV,16/01/2016 20:09,2026-04-10T01:10:21.000Z
636896,Brendan,Deblois,male,indian_asian,Kwazulu Natal,@Brendan 45,Boomerang,12/01/2016 10:40,2026-04-10T00:00:34.000Z
638935,None,None,None,None,None,None,Cartoon Network,21/01/2016 12:47,2026-04-10T00:05:01.000Z
641005,Hollis,Singer,male,None,Mpumalanga,@Hollis 38,Cartoon Network,05/01/2016 17:36,2026-04-10T00:00:00.000Z
641172,Lucas,Nicholls,male,black,Limpopo,@Lucas 23,Channel O,01/01/2016 11:44,2026-04-10T00:01:57.000Z
641340,Loris,Hier,female,black,Eastern Cape,@Loris 42,Trace TV,24/01/2016 15:14,2026-04-10T00:00:12.000Z
641456,Lane,Mcculloch,male,black,Mpumalanga,@Lane 11,Africa Magic,17/01/2016 15:57,2026-04-10T00:00:25.000Z
641522,Carter,Shkreli,male,indian_asian,Gauteng,@Carter 3,ICC Cricket World Cup 2011,30/03/2016 08:51,2026-04-10T00:00:00.000Z
641647,Irving,Pool,male,black,Gauteng,@Irving 5,Boomerang,14/01/2016 10:06,2026-04-10T00:03:27.000Z
641735,Art,Sytsma,male,black,Gauteng,@Art 40,E! Entertainment,31/01/2016 08:29,2026-04-10T00:01:52.000Z
641737,Markus,Arrieta,male,indian_asian,Kwazulu Natal,@Markus 19,Cartoon Network,14/01/2016 12:45,2026-04-10T00:00:20.000Z
642504,None,None,None,None,None,None,DStv Events 1,30/03/2016 06:07,2026-04-10T00:01:25.000Z
650987,Emilie,Deblois,female,black,Free State,@Emilie 41,Boomerang,19/01/2016 18:37,2026-04-10T00:03:58.000Z
652906,Wilton,Hier,male,coloured,Western Cape,@Wilton 41,DStv Events 1,19/01/2016 07:07,2026-04-10T00:00:55.000Z
663218,Garry,Restivo,male,white,Free State,@Garry 28,Supersport Live Events,19/01/2016 06:01,2026-04-10T00:03:04.000Z
667632,Dion,Zweifel,male,None,Western Cape,@Dion 33,Cartoon Network,16/01/2016 18:25,2026-04-10T00:04:41.000Z
695996,Zetta,Gettys,female,black,Gauteng,@Zetta 21,Africa Magic,19/01/2016 15:35,2026-04-10T00:00:02.000Z
703886,Wilburn,Pascarella,male,indian_asian,Mpumalanga,@Wilburn 30,ICC Cricket World Cup 2011,26/03/2016 14:57,2026-04-10T00:01:14.000Z
712592,None,None,None,None,None,None,M-Net,01/03/2016 3:55,2026-04-10T00:00:30.000Z
719331,Eli,Mccollum,male,white,Gauteng,@Eli 29,CNN,17/01/2016 11:22,2026-04-10T00:01:02.000Z
719575,Jacinto,Bilyeu,male,coloured,Western Cape,@Jacinto 25,Channel O,16/01/2016 21:32,2026-04-10T00:04:33.000Z
720294,Robby,Pilot,male,black,Mpumalanga,@Robby 16,DStv Events 1,16/01/2016 10:33,2026-04-10T00:00:30.000Z
720305,Shelley,Reisinger,female,black,Gauteng,@Shelley 22,Trace TV,18/01/2016 23:28,2026-04-10T00:04:24.000Z
720398,Emilie,Deblois,female,coloured,Gauteng,@Emilie 50,DStv Events 1,20/01/2016 17:22,2026-04-10T00:01:05.000Z
720646,Carter,Lavoie,male,white,North West,@Carter 3,Supersport Live Events,19/01/2016 10:23,2026-04-10T00:00:16.000Z
720995,Emilie,Deblois,female,black,Gauteng,@Emilie 23,Trace TV,16/01/2016 09:23,2026-04-10T00:01:24.000Z
722869,None,None,None,None,None,None,SuperSport Blitz,01/03/2016 20:21,2026-04-10T00:05:20.000Z
722988,None,None,None,None,None,None,SuperSport Blitz,20/01/2016 20:09,2026-04-10T00:00:42.000Z
723671,Jared,Mcclaine,male,black,Gauteng,@Jared 50,Supersport Live Events,19/01/2016 19:32,2026-04-10T00:00:58.000Z
724179,Desirae,Luthy,female,black,Gauteng,@Desirae 29,Channel O,20/01/2016 18:49,2026-04-10T00:10:51.000Z
727203,Claud,Singer,male,None,Western Cape,@Claud 34,Boomerang,18/01/2016 17:02,2026-04-10T00:35:31.000Z
729345,Wilburn,Mcclaine,male,white,Gauteng,@Wilburn 30,Boomerang,20/03/2016 04:41,2026-04-10T00:01:36.000Z
729427,Alecia,Roquemore,female,black,Gauteng,@Alecia 40,Africa Magic,23/01/2016 05:59,2026-04-10T00:01:15.000Z
729468,Gretta,Mosser,female,black,Eastern Cape,@Gretta 49,Trace TV,23/01/2016 13:35,2026-04-10T00:17:15.000Z
729721,Filiberto,Mosser,male,black,Mpumalanga,@Filiberto 4,Cartoon Network,17/01/2016 10:29,2026-04-10T00:00:55.000Z
730056,Claud,Woolard,male,None,Gauteng,@Claud 34,Supersport Live Events,22/01/2016 00:15,2026-04-10T00:00:28.000Z
730254,Stephen,Paradis,male,black,Gauteng,@Stephen 15,Channel O,21/01/2016 09:02,2026-04-10T01:59:48.000Z
730294,Markus,Hoadley,male,black,Eastern Cape,@Markus 19,Trace TV,22/01/2016 12:08,2026-04-10T01:13:51.000Z
730607,Jacinto,Lavoie,male,black,Gauteng,@Jacinto 25,Channel O,24/01/2016 09:56,2026-04-10T00:09:33.000Z
732996,Irving,Vital,male,indian_asian,Gauteng,@Irving 5,Supersport Live Events,20/01/2016 08:53,2026-04-10T00:00:06.000Z
733281,Bret,Mcclaine,male,black,Gauteng,@Bret 31,Trace TV,26/01/2016 16:09,2026-04-10T00:00:06.000Z
733347,Lucas,Creager,male,None,North West,@Lucas 23,Channel O,23/01/2016 17:29,2026-04-10T00:00:39.000Z
733756,Winona,Wigfall,female,indian_asian,Kwazulu Natal,@Winona 41,Boomerang,23/01/2016 16:49,2026-04-10T00:00:04.000Z
733939,Cody,Mastrangelo,male,white,Mpumalanga,@Cody 12,Channel O,17/01/2016 11:32,2026-04-10T00:00:09.000Z
736517,Garry,Reisinger,male,black,Mpumalanga,@Garry 28,Africa Magic,24/01/2016 08:15,2026-04-10T00:06:20.000Z
737176,Robby,Mina,male,black,Limpopo,@Robby 16,Channel O,27/01/2016 18:17,2026-04-10T00:01:09.000Z
737179,Earl,Curran,male,None,Gauteng,@Earl 42,Trace TV,24/01/2016 11:40,2026-04-10T00:01:33.000Z
738944,Charlie,Pascarella,male,white,Gauteng,@Charlie 36,ICC Cricket World Cup 2011,30/03/2016 11:00,2026-04-10T00:02:28.000Z
738991,Irving,Nicholls,male,black,Mpumalanga,@Irving 5,Africa Magic,23/01/2016 10:26,2026-04-10T00:28:11.000Z
739194,Shane,Hier,male,white,Gauteng,@Shane 2,Boomerang,21/01/2016 00:38,2026-04-10T00:04:50.000Z
739396,Earl,Mcculloch,male,coloured,Western Cape,@Earl 42,SawSee,17/02/2016 14:10,2026-04-10T00:03:58.000Z
739893,Yong,Mccollum,male,black,Limpopo,@Yong 48,Africa Magic,15/01/2016 20:05,2026-04-10T00:00:51.000Z
741931,Samuel,Pool,male,None,Gauteng,@Samuel 26,Boomerang,24/01/2016 13:10,2026-04-10T00:02:02.000Z
742848,Kip,Curran,male,black,Eastern Cape,@Kip 14,SuperSport Blitz,09/02/2016 19:10,2026-04-10T00:00:40.000Z
745315,Lloyd,Condie,male,white,Limpopo,@Lloyd 7,SuperSport Blitz,16/01/2016 17:16,2026-04-10T00:03:00.000Z
745547,Art,Gettys,male,white,North West,@Art 40,CNN,27/01/2016 17:15,2026-04-10T00:00:03.000Z
747185,Michel,Sytsma,male,white,Gauteng,@Michel 20,Vuzu,16/01/2016 13:19,2026-04-10T00:00:09.000Z
747259,Shane,Hier,male,white,Gauteng,@Shane 2,Channel O,26/01/2016 22:20,2026-04-10T00:13:30.000Z
747690,Katharina,Condie,female,black,Gauteng,@Katharina 20,Trace TV,16/01/2016 18:49,2026-04-10T00:00:15.000Z
749945,Stacy,Restivo,male,coloured,Western Cape,@Stacy 27,Trace TV,28/01/2016 21:27,2026-04-10T00:01:09.000Z
750489,Garry,Roquemore,male,black,Mpumalanga,@Garry 28,Supersport Live Events,29/01/2016 19:26,2026-04-10T00:02:06.000Z
750715,Filiberto,Beville,male,coloured,Western Cape,@Filiberto 4,Africa Magic,29/01/2016 19:30,2026-04-10T00:00:02.000Z
751018,Cody,Leicht,male,white,North West,@Cody 12,E! Entertainment,28/01/2016 16:57,2026-04-10T00:02:00.000Z
751072,Garry,Hier,male,indian_asian,Free State,@Garry 28,SuperSport Blitz,28/01/2016 17:14,2026-04-10T00:01:32.000Z
